secs,km,power,hr,cad,alt
9682,80.8804,267,169,,534.6
9683,80.8847,263,169,,535
9684,80.889,273,169,,535.2
9685,80.8933,286,169,,535.6
9686,80.8975,285,170,,535.8
9687,80.9017,282,169,,536
9688,80.9061,271,169,,536.2
9689,80.9104,261,169,,536.6
9690,80.9148,264,169,,537
9691,80.9192,272,169,,537.2
9692,80.9236,273,169,,537.8
9693,80.928,271,169,,538
9694,80.9323,272,169,,538.2
9695,80.9366,270,169,,538.4
9696,80.9408,276,168,,538.8
9697,80.9451,285,168,,539.2
9698,80.9494,291,169,,539.6
9699,80.9536,298,168,,540
9700,80.9578,299,169,,540.2
9701,80.9619,301,168,,540.6
9702,80.9659,302,168,,540.8
9703,80.97,291,169,,541.2
9704,80.9739,285,168,,541.4
9705,80.9777,279,168,,541.8
9706,80.9813,285,168,,542
9707,80.9849,258,168,,542.4
9708,80.9883,292,168,,542.8
9709,80.9919,336,168,,543.2
9710,80.9952,374,168,,543.6
9711,80.9988,401,169,,543.8
9712,81.0025,391,169,,544.2
9713,81.0063,376,169,,544.6
9714,81.0103,355,169,,545
9715,81.0146,328,169,,545.4
9716,81.0189,309,169,,545.8
9717,81.0233,311,169,,546
9718,81.0277,295,170,,546.4
9719,81.0323,272,169,,547.2
9720,81.0369,265,169,,547.8
9721,81.0414,265,169,,548.2
9722,81.046,265,169,,548.6
9723,81.0505,268,170,,548.8
9724,81.055,264,170,,549.2
9725,81.0595,266,170,,549.4
9726,81.0639,269,170,,549.6
9727,81.0683,277,170,,550
9728,81.0727,279,170,,550.2
9729,81.077,280,170,,550.4
9730,81.0815,283,170,,550.6
9731,81.0858,284,171,,550.8
9732,81.0902,286,170,,551.2
9733,81.0946,289,171,,551.4
9734,81.099,288,171,,551.8
9735,81.1034,288,171,,552.2
9736,81.1078,284,171,,552.4
9737,81.1122,285,171,,552.6
9738,81.1166,290,171,,553
9739,81.121,291,171,,553.6
9740,81.1255,291,171,,554
9741,81.1299,291,171,,554.2
9742,81.1343,292,171,,554.6
9743,81.1386,287,171,,555
9744,81.1427,290,171,,555.4
9745,81.1469,282,172,,555.6
9746,81.1511,283,172,,555.8
9747,81.1556,270,171,,556.4
9748,81.16,265,172,,556.8
9749,81.1645,265,171,,557.2
9750,81.1691,261,172,,557.4
9751,81.1736,262,172,,557.8
9752,81.178,262,171,,558.2
9753,81.1825,262,171,,558.4
9754,81.1868,273,171,,558.8
9755,81.1909,275,171,,559
9756,81.195,269,171,,559.4
9757,81.1991,261,171,,559.6
9758,81.2032,261,171,,560
9759,81.2074,274,171,,560.2
9760,81.2115,277,171,,560.4
9761,81.2157,277,171,,560.6
9762,81.2201,272,171,,561
9763,81.2245,272,171,,561.2
9764,81.2288,273,171,,561.6
9765,81.2332,279,171,,561.8
9766,81.2377,273,170,,562
9767,81.2421,271,171,,562.4
9768,81.2465,269,170,,562.8
9769,81.2508,279,170,,563
9770,81.2551,284,171,,563.2
9771,81.2595,290,171,,563.6
9772,81.2639,290,171,,563.8
9773,81.2683,288,170,,564
9774,81.2727,294,170,,564.4
9775,81.2771,291,170,,564.8
9776,81.2815,300,170,,565.2
9777,81.2859,295,170,,565.6
9778,81.2903,293,171,,565.8
9779,81.2946,289,170,,566
9780,81.299,289,170,,566.4
9781,81.3034,285,170,,566.6
9782,81.3078,287,170,,567
9783,81.3121,283,170,,567.4
9784,81.3165,289,171,,567.8
9785,81.3208,299,170,,568.2
9786,81.3252,305,170,,568.6
9787,81.3296,315,170,,568.8
9788,81.334,323,170,,569
9789,81.3384,327,170,,569.4
9790,81.3428,341,171,,569.8
9791,81.3471,341,170,,570.2
9792,81.3516,333,170,,570.4
9793,81.3559,339,170,,570.8
9794,81.3602,330,170,,571
9795,81.3645,337,170,,571.4
9796,81.3687,352,170,,571.8
9797,81.3728,348,170,,572.2
9798,81.377,342,170,,572.6
9799,81.3813,342,170,,573
9800,81.3857,333,170,,573.2
9801,81.3902,313,170,,573.6
9802,81.3946,305,170,,574
9803,81.3991,299,170,,574.4
9804,81.4037,294,171,,574.8
9805,81.4081,282,171,,575.6
9806,81.4126,275,170,,575.8
9807,81.4171,266,171,,576.2
9808,81.4217,252,171,,576.4
9809,81.4262,248,172,,576.8
9810,81.4307,246,172,,577
9811,81.4351,242,172,,577.4
9812,81.4395,242,172,,577.6
9813,81.4438,240,173,,578
9814,81.4478,250,173,,578.2
9815,81.4517,268,172,,578.6
9816,81.4563,266,173,,578.8
9817,81.4611,255,173,,579.2
9818,81.4659,260,173,,579.2
9819,81.4708,258,173,,579.4
9820,81.4757,261,173,,579.8
9821,81.4806,256,173,,580.2
9822,81.4851,250,173,,580.4
9823,81.4898,259,173,,580.6
9824,81.4946,260,173,,580.8
9825,81.4988,266,173,,581.2
9826,81.5033,260,173,,581.6
9827,81.5082,253,172,,581.8
9828,81.513,247,172,,582
9829,81.5178,230,173,,582.2
9830,81.5227,217,173,,582.4
9831,81.5275,222,172,,582.8
9832,81.5323,222,172,,583
9833,81.5371,200,172,,583.8
9834,81.5419,198,172,,584
9835,81.5472,192,172,,584.2
9836,81.5527,204,172,,584.4
9837,81.5586,207,172,,584.4
9838,81.5648,218,172,,584.6
9839,81.5706,223,172,,584.6
9840,81.5762,230,172,,584.8
9841,81.5818,254,172,,585
9842,81.5872,286,172,,585.2
9843,81.5923,281,171,,585.4
9844,81.5975,274,172,,585.6
9845,81.6025,284,171,,585.6
9846,81.6075,290,172,,585.8
9847,81.6125,300,171,,586
9848,81.6174,301,171,,586.4
9849,81.6223,295,172,,586.8
9850,81.6271,290,171,,587
9851,81.6318,288,171,,587.2
9852,81.6366,289,171,,587.6
9853,81.6413,283,171,,588
9854,81.646,288,171,,588.4
9855,81.6507,290,171,,588.8
9856,81.6553,288,171,,589.2
9857,81.6597,295,171,,589.4
9858,81.6643,283,171,,589.8
9859,81.6687,285,171,,590.2
9860,81.6732,276,172,,590.6
9861,81.6776,283,171,,591.4
9862,81.6821,284,171,,591.8
9863,81.6868,287,172,,591.8
9864,81.6913,291,172,,592.2
9865,81.6959,282,172,,592.6
9866,81.7004,285,172,,593
9867,81.7047,285,171,,593.4
9868,81.7091,275,171,,593.6
9869,81.7135,285,172,,594
9870,81.7179,288,171,,594.4
9871,81.7224,295,171,,594.6
9872,81.7269,291,171,,594.8
9873,81.7315,294,171,,595.2
9874,81.7359,291,171,,595.4
9875,81.7402,291,170,,595.8
9876,81.7446,284,170,,596.2
9877,81.749,288,170,,596.6
9878,81.7534,288,170,,596.8
9879,81.7578,289,170,,597.2
9880,81.7622,291,170,,597.6
9881,81.7667,285,171,,597.8
9882,81.7713,283,170,,598.2
9883,81.7758,285,171,,598.4
9884,81.7803,290,171,,598.8
9885,81.7848,284,171,,599
9886,81.7893,276,171,,599.2
9887,81.7935,258,171,,599.6
9888,81.7977,239,171,,600
9889,81.8022,249,171,,600.6
9890,81.8066,245,171,,601
9891,81.8111,236,171,,601.2
9892,81.8158,247,171,,601.6
9893,81.8208,259,170,,601.8
9894,81.8256,279,170,,602.2
9895,81.8304,256,171,,602.4
9896,81.8351,245,170,,602.8
9897,81.8398,247,170,,603
9898,81.8444,255,171,,603
9899,81.8489,263,170,,603.2
9900,81.8532,273,171,,603.4
9901,81.8574,278,170,,603.6
9902,81.8616,281,170,,603.8
9903,81.8658,288,170,,604.2
9904,81.87,302,170,,604.4
9905,81.8741,283,170,,604.6
9906,81.8781,277,170,,605
9907,81.8822,266,170,,605.2
9908,81.8864,256,170,,605.6
9909,81.8907,249,170,,605.8
9910,81.8951,256,170,,606
9911,81.8996,255,170,,606.4
9912,81.904,252,170,,606.8
9913,81.9082,266,170,,607
9914,81.9121,268,170,,607.4
9915,81.9158,278,169,,607.6
9916,81.9195,287,169,,608
9917,81.923,281,169,,608.6
9918,81.9266,276,170,,608.8
9919,81.9303,280,170,,609
9920,81.934,282,170,,609.2
9921,81.9377,278,169,,609.4
9922,81.9411,282,170,,609.8
9923,81.9445,277,170,,610.2
9924,81.9482,283,170,,610.4
9925,81.952,281,170,,610.8
9926,81.956,272,170,,611
9927,81.9599,266,170,,611.4
9928,81.9638,268,169,,611.6
9929,81.9676,265,169,,612
9930,81.9713,266,169,,612.2
9931,81.9748,271,169,,612.6
9932,81.9787,276,169,,612.8
9933,81.9824,275,169,,613.2
9934,81.9868,285,169,,613.4
9935,81.9908,290,169,,613.6
9936,81.9947,285,169,,614
9937,81.9985,285,169,,614.2
9938,82.0024,281,168,,614.4
9939,82.0063,285,168,,614.8
9940,82.0105,283,168,,615
9941,82.0146,284,168,,615.4
9942,82.0187,282,168,,615.6
9943,82.0223,278,168,,616
9944,82.0263,300,168,,616.4
9945,82.0313,293,168,,617.2
9946,82.0363,293,168,,617.4
9947,82.0408,301,168,,617.6
9948,82.0458,295,168,,617.8
9949,82.0503,279,168,,618.2
9950,82.0547,265,168,,618.6
9951,82.0593,256,168,,618.8
9952,82.064,255,169,,619
9953,82.0685,253,169,,619.4
9954,82.0729,249,168,,619.8
9955,82.0773,239,168,,620.2
9956,82.0819,237,169,,620.4
9957,82.0866,241,169,,620.8
9958,82.0911,248,169,,621.2
9959,82.0957,248,169,,621.4
9960,82.1001,262,169,,621.6
9961,82.1048,272,169,,622
9962,82.1092,270,169,,622.2
9963,82.1139,267,169,,622.4
9964,82.1184,263,169,,622.8
9965,82.123,265,169,,623
9966,82.1272,269,169,,623.4
9967,82.1317,263,169,,623.6
9968,82.1363,263,169,,623.8
9969,82.1408,265,168,,624
9970,82.1453,258,168,,624.2
9971,82.1497,257,168,,624.6
9972,82.154,255,168,,624.8
9973,82.1585,253,168,,625.4
9974,82.163,249,168,,625.6
9975,82.1675,243,168,,626.2
9976,82.1719,247,168,,626.4
9977,82.1763,252,168,,626.8
9978,82.1807,246,168,,627
9979,82.1852,248,168,,627.2
9980,82.1896,249,168,,627.6
9981,82.194,249,168,,627.8
9982,82.1985,250,168,,628
9983,82.2028,258,168,,628.2
9984,82.207,258,168,,628.4
9985,82.2113,257,168,,628.8
9986,82.2156,272,168,,629
9987,82.2201,273,168,,629.2
9988,82.2246,269,168,,629.4
9989,82.229,266,168,,630
9990,82.2334,258,167,,630.2
9991,82.2378,269,167,,630.4
9992,82.2423,267,167,,630.8
9993,82.2468,260,167,,631
9994,82.2512,264,167,,631.2
9995,82.2556,265,167,,631.6
9996,82.2599,273,167,,631.8
9997,82.2642,271,167,,632
9998,82.2686,280,168,,632.2
9999,82.2729,276,167,,632.6
10000,82.2773,263,167,,633
10001,82.2816,256,167,,633.4
10002,82.286,253,167,,633.6
10003,82.2903,248,167,,634
10004,82.2947,253,167,,634.2
10005,82.2992,251,167,,634.6
10006,82.3037,247,167,,634.8
10007,82.308,247,167,,635.2
10008,82.3123,254,167,,635.4
10009,82.3168,261,167,,635.8
10010,82.3212,262,167,,636
10011,82.3257,259,168,,636.2
10012,82.3301,268,168,,636.6
10013,82.3345,273,168,,636.8
10014,82.3388,276,168,,637
10015,82.3431,275,167,,637.2
10016,82.3475,281,168,,637.6
10017,82.3519,286,167,,637.8
10018,82.3563,287,168,,638
10019,82.3606,293,168,,638.4
10020,82.3649,288,168,,638.6
10021,82.3693,288,168,,639
10022,82.3736,283,168,,639.4
10023,82.3779,286,168,,639.6
10024,82.3822,283,169,,639.8
10025,82.3865,285,168,,640.2
10026,82.3907,291,168,,640.4
10027,82.3948,288,169,,641
10028,82.3989,296,169,,641.4
10029,82.403,304,169,,642
10030,82.4069,301,169,,642.4
10031,82.411,303,169,,642.6
10032,82.4149,296,169,,642.8
10033,82.4189,300,169,,643.2
10034,82.423,303,170,,643.6
10035,82.4269,319,169,,643.8
10036,82.4311,334,169,,644.2
10037,82.4351,351,169,,644.4
10038,82.439,351,170,,644.8
10039,82.4433,347,169,,645.2
10040,82.4477,326,170,,645.6
10041,82.4525,311,170,,645.8
10042,82.4572,309,170,,646.2
10043,82.4619,307,170,,646.6
10044,82.4663,313,170,,646.8
10045,82.4709,309,171,,647.2
10046,82.4756,314,171,,647.6
10047,82.4801,315,171,,647.8
10048,82.4848,316,172,,648.2
10049,82.4894,325,172,,648.4
10050,82.4939,335,172,,648.8
10051,82.4983,345,172,,649
10052,82.5027,340,172,,649.4
10053,82.5071,341,172,,649.6
10054,82.5115,336,172,,650
10055,82.5157,341,172,,650.4
10056,82.52,326,173,,650.6
10057,82.5244,317,173,,651.4
10058,82.5287,296,173,,651.8
10059,82.533,282,173,,652.2
10060,82.5374,282,173,,652.4
10061,82.5418,257,174,,652.8
10062,82.5464,247,173,,653.2
10063,82.5509,243,174,,653.4
10064,82.5555,243,174,,653.8
10065,82.5602,241,174,,654
10066,82.5649,255,173,,654.6
10067,82.5695,263,174,,654.8
10068,82.574,279,173,,655
10069,82.5785,283,174,,655.4
10070,82.5829,291,174,,655.6
10071,82.5873,289,174,,655.8
10072,82.5917,295,174,,656.2
10073,82.5965,290,174,,656.4
10074,82.6015,301,174,,656.6
10075,82.6066,273,174,,656.8
10076,82.6117,257,175,,657.2
10077,82.617,239,174,,657.6
10078,82.6224,230,174,,657.8
10079,82.6278,230,174,,658.2
10080,82.6333,221,174,,658.6
10081,82.6388,220,175,,659
10082,82.6442,216,174,,659.2
10083,82.6498,206,174,,659.6
10084,82.6553,204,175,,659.8
10085,82.6608,213,174,,659.8
10086,82.6663,215,174,,660.2
10087,82.6718,227,174,,660.4
10088,82.6773,237,174,,660.6
10089,82.6826,260,174,,660.8
10090,82.6877,244,174,,660.8
10091,82.6926,258,173,,661
10092,82.6973,270,174,,661.2
10093,82.7019,274,173,,661.4
10094,82.7064,276,173,,661.8
10095,82.7109,275,173,,661.8
10096,82.7155,276,173,,662.2
10097,82.7199,278,173,,662.4
10098,82.7244,279,173,,662.8
10099,82.7288,284,173,,663
10100,82.7333,284,173,,663.4
10101,82.7378,291,173,,663.8
10102,82.7422,293,173,,664.2
10103,82.7465,293,173,,664.6
10104,82.7508,300,173,,665
10105,82.7552,298,173,,665.4
10106,82.7596,296,173,,665.6
10107,82.764,294,173,,666
10108,82.7684,290,173,,666.4
10109,82.7728,292,173,,666.8
10110,82.7772,298,173,,667
10111,82.7817,298,173,,667.4
10112,82.7863,300,173,,667.6
10113,82.7909,299,173,,668
10114,82.7956,303,174,,668.8
10115,82.8004,298,173,,669.2
10116,82.8053,286,173,,669.4
10117,82.8103,278,173,,669.6
10118,82.8156,283,173,,670
10119,82.8209,269,173,,670.2
10120,82.8262,276,173,,670.4
10121,82.8317,280,173,,670.8
10122,82.8373,265,173,,671.2
10123,82.843,270,173,,671.4
10124,82.8488,278,172,,671.6
10125,82.8546,276,172,,671.8
10126,82.8604,271,172,,672.2
10127,82.8662,269,172,,672.4
10128,82.8722,269,172,,672.4
10129,82.878,268,172,,672.6
10130,82.8839,262,172,,672.8
10131,82.8896,263,172,,673
10132,82.8955,258,172,,673.2
10133,82.9014,256,172,,673.4
10134,82.9074,248,172,,673.4
10135,82.9134,241,172,,673.8
10136,82.9195,235,172,,674
10137,82.9259,224,172,,674.2
10138,82.9322,220,172,,674.4
10139,82.9386,214,172,,674.6
10140,82.945,214,172,,674.8
10141,82.9515,204,172,,675
10142,82.9581,209,172,,675.4
10143,82.9647,212,172,,675.6
10144,82.9714,214,171,,675.8
10145,82.9782,228,171,,675.8
10146,82.9852,242,171,,676
10147,82.992,243,171,,676
10148,82.9988,233,171,,676
10149,83.0056,236,171,,676.2
10150,83.0124,229,172,,676.4
10151,83.0192,234,171,,676.6
10152,83.0261,231,171,,676.6
10153,83.033,237,171,,676.8
10154,83.0401,246,171,,677
10155,83.0473,250,171,,677.2
10156,83.0543,239,170,,677.6
10157,83.0613,237,170,,677.8
10158,83.0683,213,170,,678
10159,83.0753,199,170,,678.2
10160,83.0823,187,170,,678.2
10161,83.0892,186,170,,678.4
10162,83.0959,176,170,,678.4
10163,83.1026,218,170,,678.6
10164,83.1093,227,170,,678.8
10165,83.116,231,170,,679
10166,83.1223,237,169,,679.2
10167,83.1284,240,169,,679.4
10168,83.1345,259,169,,679.4
10169,83.1403,229,169,,679.6
10170,83.1459,222,170,,680.2
10171,83.1515,238,169,,680.2
10172,83.1568,248,169,,680.6
10173,83.1618,261,169,,680.6
10174,83.1667,259,169,,681
10175,83.1716,261,169,,681.2
10176,83.1765,261,169,,681.6
10177,83.1811,261,168,,681.8
10178,83.1857,270,168,,682.4
10179,83.1902,274,168,,682.8
10180,83.1948,274,168,,683.2
10181,83.1996,276,168,,683.6
10182,83.2042,273,167,,683.8
10183,83.2087,289,167,,684
10184,83.2132,294,168,,684.4
10185,83.2176,294,168,,684.8
10186,83.222,295,167,,685.2
10187,83.2264,292,168,,685.6
10188,83.2306,289,167,,685.8
10189,83.2348,291,168,,686.2
10190,83.2393,303,168,,686.6
10191,83.2435,294,167,,687
10192,83.2476,289,168,,687.2
10193,83.2518,276,168,,687.4
10194,83.2564,291,168,,688
10195,83.2613,234,168,,688.4
10196,83.2664,224,168,,688.8
10197,83.2717,211,167,,689.2
10198,83.2767,216,168,,690
10199,83.2816,215,167,,690.2
10200,83.2866,224,168,,690.6
10201,83.2915,229,168,,690.8
10202,83.2962,236,168,,691.2
10203,83.301,241,167,,691.4
10204,83.3056,242,168,,691.6
10205,83.3104,236,168,,691.6
10206,83.3152,233,168,,691.8
10207,83.3201,233,168,,692
10208,83.3246,239,168,,692.2
10209,83.3293,240,168,,692.4
10210,83.3343,241,168,,692.8
10211,83.3392,252,168,,693.2
10212,83.3441,264,168,,693.6
10213,83.3489,274,168,,693.8
10214,83.3537,277,168,,694
10215,83.3587,283,168,,694.2
10216,83.3634,288,168,,694.4
10217,83.368,283,168,,694.6
10218,83.3727,274,168,,695
10219,83.3774,284,168,,695.2
10220,83.3822,283,169,,695.6
10221,83.3869,289,168,,695.8
10222,83.3917,287,169,,696
10223,83.3965,284,169,,696.4
10224,83.4012,277,169,,696.8
10225,83.4059,269,169,,697
10226,83.4106,265,169,,697.6
10227,83.4153,257,168,,697.8
10228,83.4202,258,168,,698.2
10229,83.4251,237,169,,698.4
10230,83.43,244,168,,698.8
10231,83.4349,259,168,,699.2
10232,83.4397,252,168,,699.4
10233,83.4445,274,168,,699.8
10234,83.4492,301,169,,700.2
10235,83.4539,296,168,,700.6
10236,83.4585,274,168,,700.8
10237,83.4631,276,168,,701
10238,83.4675,284,168,,701.2
10239,83.4719,284,168,,701.6
10240,83.4763,280,168,,701.8
10241,83.4805,292,168,,702
10242,83.4848,302,168,,702.2
10243,83.489,302,168,,702.4
10244,83.4932,307,169,,702.8
10245,83.4974,307,169,,703.2
10246,83.5017,307,169,,703.6
10247,83.506,302,169,,704
10248,83.5103,300,169,,704.2
10249,83.5145,304,169,,704.4
10250,83.5189,294,169,,704.8
10251,83.5233,286,170,,705.2
10252,83.5277,283,170,,705.6
10253,83.532,280,170,,706
10254,83.5363,277,170,,706.6
10255,83.5406,269,170,,707
10256,83.5449,279,170,,707.4
10257,83.5492,270,171,,707.6
10258,83.5536,265,171,,708
10259,83.5578,268,170,,708.2
10260,83.562,270,171,,708.6
10261,83.5661,276,171,,708.8
10262,83.5704,284,171,,709.2
10263,83.5747,282,170,,709.4
10264,83.579,284,171,,709.8
10265,83.5833,291,171,,710
10266,83.5876,290,171,,710.4
10267,83.592,280,172,,710.6
10268,83.5962,282,172,,711
10269,83.6004,284,171,,711.2
10270,83.6046,278,171,,711.6
10271,83.6088,273,171,,711.8
10272,83.613,264,171,,712.2
10273,83.6173,264,171,,712.4
10274,83.6216,264,171,,712.6
10275,83.626,264,171,,713
10276,83.6304,271,171,,713.4
10277,83.6348,289,171,,713.6
10278,83.6393,295,171,,713.8
10279,83.6437,283,171,,714.2
10280,83.6482,283,171,,714.6
10281,83.6528,270,171,,715
10282,83.6572,268,171,,715.4
10283,83.6617,269,171,,715.6
10284,83.6661,272,171,,715.8
10285,83.6705,279,170,,716
10286,83.6747,282,171,,716.4
10287,83.6791,289,171,,716.6
10288,83.6834,296,171,,716.8
10289,83.6877,302,171,,717.2
10290,83.692,325,170,,717.6
10291,83.6962,351,171,,718
10292,83.7004,372,171,,718.4
10293,83.7047,393,171,,718.8
10294,83.7089,390,171,,719
10295,83.7134,382,171,,719.4
10296,83.7178,375,171,,719.8
10297,83.722,368,172,,720.2
10298,83.7262,366,172,,720.6
10299,83.7305,350,173,,720.8
10300,83.7347,347,173,,721.2
10301,83.739,337,173,,721.6
10302,83.7433,330,173,,721.8
10303,83.7475,348,173,,722.2
10304,83.7516,340,173,,722.8
10305,83.7557,346,174,,723.2
10306,83.7599,336,174,,723.6
10307,83.7641,323,174,,724
10308,83.7685,313,175,,724.2
10309,83.7728,309,174,,724.6
10310,83.7772,313,175,,725.2
10311,83.7815,314,175,,725.6
10312,83.7857,305,175,,726
10313,83.79,294,175,,726.6
10314,83.7941,315,175,,726.8
10315,83.7982,325,176,,727.2
10316,83.8023,324,176,,727.6
10317,83.8068,313,176,,728
10318,83.8114,299,176,,728.2
10319,83.8159,301,176,,728.6
10320,83.8207,295,176,,728.8
10321,83.8256,309,175,,729.2
10322,83.8305,267,175,,729.6
10323,83.8354,260,175,,729.8
10324,83.8402,260,175,,730
10325,83.8451,262,175,,730.4
10326,83.85,255,175,,730.6
10327,83.8549,250,175,,731
10328,83.8598,218,175,,731.2
10329,83.8648,207,175,,731.6
10330,83.8698,193,176,,731.8
10331,83.875,193,175,,732.2
10332,83.8801,193,176,,732.6
10333,83.8853,192,175,,733
10334,83.8908,165,175,,733.2
10335,83.8964,168,176,,733.6
10336,83.9021,168,175,,733.8
10337,83.9081,149,176,,734.2
10338,83.9142,115,175,,734.4
10339,83.9206,84,175,,734.4
10340,83.9274,69,174,,734.6
10341,83.9345,0,174,,734.6
10342,83.9419,0,174,,734.6
10343,83.9496,0,174,,734.8
10344,83.9576,0,173,,734.8
10345,83.9658,0,173,,734.8
10346,83.9744,0,173,,734.8
10347,83.9833,0,173,,734.8
10348,83.9922,0,173,,734.8
10349,84.0012,0,172,,734.6
10350,84.0102,0,172,,734.2
10351,84.0193,0,172,,733.8
10352,84.0295,0,171,,733.4
10353,84.0403,0,171,,733.2
10354,84.0516,0,170,,732.8
10355,84.0632,0,169,,732.2
10356,84.075,0,168,,731.6
10357,84.0871,0,167,,731
10358,84.0993,0,165,,730.4
10359,84.1116,0,164,,729.8
10360,84.1238,0,163,,728.8
10361,84.1359,0,161,,728
10362,84.1478,0,161,,727
10363,84.1595,0,160,,726.4
10364,84.1708,0,159,,725.4
10365,84.1817,169,158,,724.6
10366,84.1921,114,157,,723.8
10367,84.202,116,156,,722.4
10368,84.2117,125,155,,722
10369,84.2212,110,154,,721.8
10370,84.2306,122,151,,721.8
10371,84.24,126,150,,721.6
10372,84.2495,111,149,,721.6
10373,84.2592,139,148,,721.4
10374,84.2691,117,147,,721.2
10375,84.279,90,146,,721.2
10376,84.289,87,145,,721
10377,84.299,93,145,,721
10378,84.309,89,144,,720.8
10379,84.3191,86,143,,720.8
10380,84.3293,69,143,,720.8
10381,84.3395,68,142,,720.8
10382,84.3499,72,142,,720.8
10383,84.3604,68,141,,720.8
10384,84.3709,89,141,,720.4
10385,84.3815,99,141,,720.2
10386,84.3921,100,140,,720
10387,84.4026,111,140,,719.8
10388,84.4131,109,140,,719.4
10389,84.4234,121,139,,719
10390,84.4336,134,138,,718.6
10391,84.4437,118,137,,718.4
10392,84.4536,123,137,,718.2
10393,84.4635,131,137,,718
10394,84.4733,140,138,,717.4
10395,84.4831,148,137,,717.2
10396,84.4929,144,137,,717.2
10397,84.5026,145,136,,717.2
10398,84.5122,135,136,,717.2
10399,84.5218,143,136,,717
10400,84.5313,131,136,,717
10401,84.5409,129,136,,717
10402,84.5506,124,135,,717
10403,84.5602,121,134,,717
10404,84.5699,99,134,,717
10405,84.5797,94,134,,717
10406,84.5897,91,134,,717
10407,84.5997,74,135,,717
10408,84.6099,74,136,,716.8
10409,84.6201,75,137,,716.8
10410,84.6301,76,136,,716.4
10411,84.6402,89,136,,716.2
10412,84.6502,95,136,,716
10413,84.6601,93,136,,715.6
10414,84.6701,74,136,,715.4
10415,84.6801,79,136,,715.2
10416,84.6902,83,135,,715
10417,84.7005,77,135,,714.6
10418,84.7108,71,134,,714.6
10419,84.7212,79,133,,714.2
10420,84.732,86,132,,714.2
10421,84.7425,94,132,,714.2
10422,84.753,89,131,,714
10423,84.7633,96,129,,713.4
10424,84.7735,110,128,,713.4
10425,84.7835,122,127,,713
10426,84.7935,142,127,,712.8
10427,84.8033,148,127,,712.4
10428,84.8131,155,128,,712.2
10429,84.8228,149,129,,712
10430,84.8325,150,130,,712
10431,84.8422,146,130,,711.8
10432,84.852,142,131,,711.8
10433,84.8618,106,131,,711.8
10434,84.8716,124,130,,711.6
10435,84.8814,116,130,,711.6
10436,84.8911,108,130,,711.6
10437,84.9008,121,129,,711.4
10438,84.9103,135,129,,711.4
10439,84.9196,132,129,,711.4
10440,84.9287,150,129,,711.4
10441,84.9376,170,129,,711.4
10442,84.9464,188,129,,711.4
10443,84.9548,220,130,,711.4
10444,84.963,235,131,,711.4
10445,84.9708,247,131,,711.4
10446,84.9781,288,132,,711.4
10447,84.9852,313,132,,711.4
10448,84.992,351,133,,711.4
10449,84.9987,395,134,,711.4
10450,85.0054,398,135,,711.4
10451,85.0119,398,136,,711.8
10452,85.0183,419,137,,712.6
10453,85.0246,398,138,,712.8
10454,85.0309,381,139,,713.4
10455,85.0372,358,141,,713.8
10456,85.0437,356,142,,714.4
10457,85.0502,364,144,,714.8
10458,85.0568,336,146,,715.2
10459,85.0636,305,146,,715.8
10460,85.0706,294,147,,716.2
10461,85.0778,285,148,,716.6
10462,85.0852,251,149,,717
10463,85.0926,168,150,,717.4
10464,85.1002,143,151,,717.8
10465,85.1079,123,152,,718
10469,85.1375,58,154,,718.6
10470,85.1375,58,154,,718.6
10471,85.1455,72,154,,718.6
10472,85.1541,116,155,,718.6
10473,85.1631,87,155,,718.6
10474,85.1727,79,155,,718.6
10475,85.1823,59,155,,718.6
10476,85.1921,58,155,,718.6
10477,85.2021,81,155,,718.6
10478,85.2121,93,156,,718.6
10479,85.2221,105,156,,718.4
10480,85.2319,121,155,,717.8
10481,85.2416,147,155,,717.4
10482,85.2511,163,155,,717
10483,85.2603,191,155,,716.6
10484,85.2694,242,154,,716.4
10485,85.2785,277,154,,716.2
10486,85.2875,361,154,,716.2
10487,85.2966,369,153,,716
10488,85.3058,367,153,,716
10489,85.315,351,153,,716
10490,85.3241,329,154,,716
10491,85.333,250,154,,716
10492,85.3416,177,154,,716
10493,85.3497,166,154,,716.2
10494,85.3575,184,154,,716.4
10495,85.3649,250,154,,716.6
10496,85.3721,306,154,,717
10497,85.3793,339,155,,717.4
10498,85.3863,354,155,,717.6
10499,85.3932,365,155,,717.8
10500,85.4001,344,155,,718
10501,85.407,300,156,,718.2
10502,85.4138,292,156,,718.4
10503,85.4206,280,157,,719
10504,85.4276,260,157,,719.4
10505,85.4346,250,157,,719.8
10506,85.4415,249,158,,720.2
10507,85.4485,232,158,,720.4
10508,85.4555,210,159,,720.8
10509,85.4623,208,159,,721.6
10510,85.4691,199,159,,721.8
10511,85.4759,195,159,,722
10512,85.4827,198,159,,722.2
10513,85.4895,204,159,,722.6
10514,85.4963,200,160,,722.8
10515,85.5032,191,159,,722.8
10516,85.5102,187,159,,723
10517,85.5175,156,159,,723
10518,85.5248,139,159,,723.2
10519,85.5323,133,159,,723.4
10520,85.5399,136,159,,723.4
10521,85.5477,123,158,,723.6
10522,85.5557,116,158,,723.6
10523,85.5641,105,158,,723.6
10524,85.5728,114,159,,723.6
10525,85.5818,114,159,,723.6
10526,85.5909,108,158,,723.6
10527,85.6,127,159,,723.6
10528,85.6092,141,159,,723.6
10529,85.6181,153,159,,723.4
